date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence
375,1,6,1370485,421,437743,914,14411098,27967,107,61,44681038,45582027,44252741,26048,741,2,2,1187888457,546,22,12,11,28269,18,486,19
431,1,9,7045900,5540,271334,207,44521010,9748,2879,188,59483257,16977876,53212754,17628,733,0,33,1371290315,276,23,10,18,58391,9,192,18
176,2,8,1681076,9401,354403,212,39699760,23424,130,68,4290624,62822042,27357540,77465,13944,1,2,1396769277,502,40,21,12,61907,37,740,19
25,3,0,8501598,4675,78422,833,62076469,86512,2630,8,15498897,54440244,8684204,92210,1806,1,14,113935804,628,42,15,11,52816,5,705,17
998,3,1,5312399,9082,186770,265,37693168,23914,2682,375,98970925,39162480,40450905,13268,13285,1,18,31155379,90,34,10,17,28370,3,432,3
286,3,2,981883,6748,82315,911,10906574,95603,1549,119,41508988,79607917,17859856,87226,10570,0,81,869832459,745,28,11,4,50771,5,147,9
450,2,3,1668321,6103,486926,292,37895447,78478,390,1,61579575,5026533,20978940,95756,11457,2,99,667957129,709,29,5,14,11710,12,486,2
299,0,7,3293705,1473,29086,206,28906692,19491,1688,436,98630846,21635339,17756671,64734,1753,1,86,1022475011,881,30,5,4,46616,31,514,11
352,3,8,6154512,3243,410538,332,98297995,49454,1878,221,3064582,69692447,19986020,10704,7358,2,63,385550318,431,26,19,16,29016,43,721,11
325,1,0,9888679,2181,125604,76,9447879,70069,2560,119,8600553,9778091,4002943,70050,14587,1,72,1341402387,71,45,7,16,46239,49,147,18
11,0,6,3759505,9641,362958,287,38846894,51925,1635,131,2239336,40158384,4792529,24834,5857,1,52,497370216,466,21,14,11,53080,36,584,19
174,2,9,8415414,3096,119324,46,18120030,89119,1231,120,75343655,77928648,9323119,48308,1024,2,42,1173125542,146,32,21,14,39825,7,493,5
644,0,0,5418952,6646,476785,621,22737091,37049,2503,97,82826398,54908714,5510285,84278,9674,2,69,179139997,650,42,12,16,45331,13,222,12
812,1,3,4609688,9782,216682,199,1333907,27821,2953,420,23241693,57289300,1249452,96428,3554,2,97,305184179,56,20,11,11,15733,6,185,9
750,2,9,4264423,5882,391065,426,13488357,95797,1926,85,26371800,60310562,32002494,60737,9971,0,2,465352872,380,46,22,18,41896,5,585,11
66,3,2,8181883,5982,3435,209,92928697,29945,2616,280,25094549,10804340,28802166,61122,11908,1,31,919025687,92,41,22,10,32772,28,337,11
205,1,6,8306681,5798,363649,887,55157923,17384,1801,38,6450147,68670921,21628057,93523,4566,0,33,1367747593,13,22,22,18,30535,45,799,18
380,1,7,7170837,9627,315475,419,58460326,28410,2080,474,88901300,64476630,53963074,38383,14022,1,41,550468979,960,46,16,12,29311,34,725,18
952,2,8,1519603,8415,160014,153,81551724,77734,2076,301,41543258,2226086,42596461,50420,11157,0,62,803815020,996,34,24,10,22453,40,496,3
948,0,3,1750740,8411,190707,521,88600766,63766,2132,451,2255888,60202968,4745625,14840,10952,1,51,122448485,559,39,21,3,22068,25,549,7
46,0,8,863403,9846,422275,414,43561310,94890,951,198,6429308,59890583,31505825,24771,6894,2,1,1361495267,246,46,13,8,49279,23,211,15
472,2,2,9268511,8456,188629,352,9398333,7169,1735,405,26414339,17277715,53496312,28733,7082,1,41,397205648,911,46,17,17,39488,46,725,13
202,3,9,885421,9145,375601,156,57585089,40129,1790,426,39874492,54014350,66944508,19480,11946,2,61,308646765,923,32,7,10,3066,36,421,12
248,1,0,4278384,4524,314533,260,6439505,97445,928,351,14263161,69773908,14256390,85555,19752,0,50,1268427962,855,27,16,10,4348,22,464,19
43,1,4,5495671,6559,315158,76,61863731,3830,1043,46,86525282,46016628,44321475,16945,2629,2,87,143094018,548,27,10,11,40338,16,711,7
751,2,7,978836,7620,426042,768,72790799,56306,2294,8,4389102,43774313,6207289,11641,6661,0,39,1253517777,83,42,10,7,59393,4,104,10
684,0,3,3223522,2774,292441,982,18277882,86940,1758,84,31101107,13672651,40592182,15232,6275,1,1,594597313,97,47,7,11,4034,41,446,19
436,1,8,2217181,5673,43890,487,94169110,65267,429,59,19617186,43936913,49073677,44326,10227,1,28,1233151143,897,22,12,9,35997,8,538,14
744,1,1,8568438,3124,283466,130,70619176,27757,2499,362,76474027,77072827,49570252,76851,13674,2,13,831673027,877,20,14,18,59728,25,211,13
835,1,6,1556518,8671,35739,578,37644202,63867,2638,278,60644494,34427606,28487896,43851,1719,2,25,1119729810,440,44,17,12,1306,31,147,3
79,1,1,2659083,1353,402935,454,62756985,35650,1396,262,82454844,5302262,11405004,24615,9233,1,36,504010473,334,31,11,17,20029,37,474,5
482,1,2,4113640,9081,79553,739,53682949,33766,603,126,97334515,69283112,58779044,23255,3487,0,67,1271883248,647,28,20,14,64474,4,483,8
654,1,3,4500398,3854,8314,162,87093289,81478,2851,77,96583911,26221411,31611,30709,5844,1,32,960667846,808,25,15,6,6621,0,331,9
787,2,6,9625105,8134,93831,14,61108292,32419,2634,103,57157396,70676441,2823339,56173,8751,1,88,640022344,734,30,17,17,42882,35,717,10
646,1,2,4877708,924,337308,231,75299656,16668,707,200,78833228,35427558,42629509,87891,11416,1,29,998194950,619,49,10,4,36009,22,310,18
94,2,8,9935869,2170,369802,194,56565137,16246,253,370,43881774,42198218,23612441,57028,6462,0,13,1261754466,239,49,21,10,11465,9,461,3
425,1,3,7880317,5506,339172,860,20420677,24996,1327,127,48386378,34404713,53137781,90899,18184,2,16,1340916119,269,29,17,7,3931,49,230,5
614,1,0,9254791,2395,298257,541,30683729,51312,2029,349,81195568,55521674,9724647,10068,10003,0,93,49422367,726,48,22,12,35678,39,107,3
53,2,4,9011501,8220,117174,358,41194604,3065,496,245,97201076,31581073,47209648,42089,15498,1,45,429394403,804,28,8,8,51723,28,398,14
941,1,6,8281447,8226,146429,849,21660057,10467,1517,442,88604919,66178448,25002836,45832,4262,0,40,635259804,124,45,12,15,13229,35,468,19
507,3,5,3895958,5515,229937,330,28874017,50646,1277,116,96358682,48883574,57046762,6822,146,2,6,1183926890,195,26,7,18,48701,7,635,17
764,3,5,7076042,2670,20365,426,87098934,21007,2669,225,39695646,15198436,10628969,20893,12732,0,73,794037575,683,44,9,15,38700,48,414,14
291,1,1,8839765,3365,301173,496,41970159,68079,1286,48,33240563,22962796,67807860,78033,2117,1,69,211061793,395,30,12,9,25691,49,295,1
310,2,0,1265898,588,263881,827,84529112,28702,1582,167,1248925,12680098,60572966,97337,5447,0,37,1318625208,567,25,22,13,46845,32,522,7
471,0,4,2120539,3138,393186,485,13749382,94369,2875,253,79229457,66143062,4919454,14251,10855,1,69,830067341,618,48,16,18,14246,33,366,17
367,1,9,880412,9095,205704,807,11931260,75569,884,366,85246014,50179743,60616335,88106,318,2,36,79128163,778,26,11,7,32528,35,263,13
657,0,3,5947148,6663,85474,448,21404485,53952,852,99,80990335,65796624,29605743,43145,12161,0,7,2276831,807,49,19,5,38902,33,737,4
995,2,6,3231185,4086,340362,412,17871781,58065,2388,109,52893858,6875402,21111090,85480,12323,2,73,854385862,287,23,5,5,32649,21,475,9
925,0,4,7319764,8531,255678,329,96229954,34169,820,315,11733949,45706368,50409358,71215,5749,2,96,974874505,545,20,12,11,28427,27,240,2
875,0,0,8706483,4270,158571,731,45922753,16829,2480,191,55643386,53860571,43050072,51837,254,1,64,346533067,132,46,17,15,52123,14,569,10
307,0,5,5923098,6019,241099,888,7347585,60135,252,241,31407752,4322385,32666661,39380,9528,0,27,13268598,843,37,16,14,46270,22,662,18
233,2,3,1228337,9906,241474,990,68700609,4522,305,418,5283645,146451,6533710,21205,8526,2,26,1367434555,846,32,17,10,45122,21,630,1
374,1,4,484814,556,128692,146,89497768,85687,2707,249,17195302,76076358,67737432,81808,11283,2,92,256750119,306,22,9,15,62534,14,519,12
822,0,9,8359922,8022,238502,258,52499106,35319,1603,326,2764978,19178532,63758150,56959,4393,2,30,1054755670,169,37,11,13,69551,39,463,5
98,2,3,9614742,5452,177229,291,37128690,26543,2166,328,89960676,3678589,19784025,66948,1044,2,76,1051067402,79,31,23,13,40137,20,644,19
327,1,0,3690583,3567,449463,810,81370152,30473,658,401,1360754,79648806,30276859,67785,12765,1,64,44377331,579,34,24,6,25030,27,595,2
1015,1,3,1599908,3899,390555,142,86262726,7699,472,319,70549897,24431020,45616967,67775,18175,1,59,564776012,100,38,11,8,54742,7,500,12
800,1,7,2164412,6477,172106,992,22120695,68165,2490,32,85396147,28687534,58794132,53354,16119,1,18,1208612870,683,39,17,8,10804,23,560,5
917,1,2,5309792,7500,294,936,37306845,40455,1068,171,37940619,55028502,32195599,78150,18903,1,3,601807220,681,48,9,16,36390,38,218,17
920,3,4,2353847,1016,491288,746,6244246,75692,1366,494,39555143,31426591,40871278,88813,961,1,48,379060350,617,39,12,16,37191,22,113,3
888,1,1,2892478,6470,286740,626,9746693,17441,74,98,46985090,1311664,60985152,74371,3749,2,98,891423787,877,30,20,7,68859,27,751,9
372,1,0,1984117,2062,98185,364,84199409,30716,1146,293,1430098,62265040,8585919,29028,4565,1,19,22696585,384,29,15,3,69379,35,754,4
719,1,8,5949852,9030,273578,89,1707722,62175,2311,421,23777658,45535098,13957436,64082,7516,2,53,1204877318,903,34,21,16,56145,19,651,16
825,2,5,29725,9829,58382,719,10194081,6834,2448,293,88028042,75755625,65597727,59892,19198,0,67,277964146,46,27,17,9,33638,17,360,7
94,1,3,9574182,4321,300242,163,66187813,18179,2110,186,838361,61637442,29628712,14803,16973,1,48,56842745,121,31,17,6,38758,4,205,4
352,2,8,9184536,3496,4655,480,70275181,26219,2090,40,34827884,27545254,49167751,78331,18372,1,50,386044375,418,45,5,4,23062,29,350,14
714,2,5,888036,1813,83029,83,83818256,15782,1490,180,94831993,54989872,19018170,15653,11031,0,66,114187480,598,45,19,3,58259,35,608,16
950,1,2,2971783,6256,308372,76,60998802,81363,1597,91,71835542,46825358,58522497,20674,10625,1,81,678992491,42,38,24,10,52511,29,334,9
6,0,4,2662761,9643,3771,672,38403260,74967,2238,480,36631670,79893375,62511529,86062,2989,2,33,570373219,571,37,14,8,54228,14,657,8
241,2,0,6524559,2313,336243,516,27011577,9496,721,357,59605897,1318866,9578405,42345,5665,1,89,847476384,314,32,8,14,10568,13,571,13
651,2,8,2513024,9706,120811,484,63935265,88867,675,374,56033809,30520892,31320815,39920,4541,1,48,828349156,888,39,24,19,28505,7,540,13
614,3,3,2398083,1231,450015,589,98583005,39238,2855,217,45522763,1512618,24724453,32614,18344,1,66,609987881,537,44,10,6,38077,2,751,13
711,1,5,6536295,9837,324401,602,25782819,46025,73,54,22198937,31969422,7782805,18968,12386,1,10,831198195,592,42,13,7,9601,21,725,6
183,1,8,3909439,5831,279702,598,46126082,59886,394,133,13749897,73064654,25406240,83521,8846,1,49,123829246,946,21,6,8,26434,8,598,18
706,1,8,5627745,2999,492684,781,1365981,23563,1709,129,33022338,61562853,66707231,54850,1078,1,1,213517307,766,41,7,10,7032,34,239,5
149,2,9,3911146,3440,320580,103,75229227,3712,2228,243,46123581,33409028,50466576,62148,3074,1,39,1282356254,443,41,9,14,67160,48,757,8
565,1,0,1707017,4056,107779,451,50990845,94067,1595,230,82500166,15917243,23313233,60661,9547,1,5,513495224,482,22,15,8,52837,3,258,6
222,3,9,689556,305,124891,486,73737599,45489,1055,216,20595260,70862660,55000503,17191,5029,1,89,119662637,651,24,16,4,43831,44,360,18
767,2,6,7288538,9915,254797,338,41894415,32664,2942,247,48579203,62004990,27909890,97444,16272,1,67,293515876,208,43,17,15,15135,32,678,16
911,1,5,2253722,1689,485319,686,15259732,12420,2129,493,30784060,9794709,64546373,59610,15845,0,79,352028756,97,36,16,16,24054,43,246,16
985,1,6,1649729,9709,254472,565,43865137,54610,2479,149,53582693,17009164,40411568,45252,13104,2,46,320578209,318,44,14,7,10969,7,547,1
226,0,2,1116271,3917,32376,899,36281897,5315,113,307,13544971,13586350,48378038,94608,15855,0,85,937061741,780,25,21,5,37992,45,420,14
65,1,5,3099555,7080,480674,477,12240527,70917,689,119,28881442,72447341,56243660,12093,4756,0,87,1050707540,264,20,23,11,57615,47,536,5
808,3,1,5683797,8611,77924,722,25387245,75033,1102,233,16389605,11980956,21464181,73701,4695,1,35,839345171,139,24,10,6,2313,45,770,19
511,0,1,1681641,2936,29332,606,86939991,94576,513,100,29174197,206691,44387280,86091,919,1,37,1299710599,226,33,7,9,8128,39,665,11
851,1,6,516409,3862,393145,222,34848505,97911,205,279,41932338,74118416,64611476,26025,9938,0,50,239822621,682,35,13,16,16825,4,307,11
512,0,9,666165,9642,46737,8,94009144,79030,657,132,61454051,56501965,40514832,78110,1758,1,4,1109222975,617,45,5,6,50270,11,140,7
35,1,1,2788363,5649,393056,52,87455565,63910,1579,18,88919361,78393575,33460325,34336,1831,0,99,1273031004,691,41,22,16,62684,45,776,11
200,1,6,4476321,3261,89031,76,55510228,97288,2101,407,32680462,36118152,43476039,91434,9363,2,35,718941236,328,49,9,14,52957,11,509,15
711,2,1,3710388,9356,467186,717,2142549,60972,2319,64,95266992,17309855,49273454,25436,19662,1,47,411128750,901,22,15,6,37221,17,221,11
160,1,8,3235192,1819,183024,502,36516101,90893,121,184,67925542,55894220,42092951,42690,16743,0,75,209294494,457,23,7,11,8252,2,538,13
528,1,1,1935090,1342,283135,315,8183420,55919,1284,238,93875737,50441186,4697939,88357,14255,0,29,1390040235,518,22,16,13,53089,31,129,9
821,1,0,9133790,5560,27472,813,99454303,82486,343,216,79655535,68512581,21185902,70440,3810,1,20,660857662,949,36,5,6,8289,28,231,14
233,2,0,3937270,2226,59946,821,13791283,81288,1294,362,45835183,53977392,43815741,28094,1440,1,12,1148546529,979,28,20,5,24990,48,542,18
1024,1,3,6739013,1079,498782,841,82348016,4132,1312,298,67457496,6485351,314132,63399,11111,2,52,600116452,664,40,24,12,22251,44,381,1
829,2,8,7089975,4206,420065,623,85892267,41598,1474,147,48281138,63876544,37798505,4509,1719,2,0,184059267,945,23,11,14,25786,25,327,3
34,2,9,8805586,6280,263685,862,96628494,93812,2676,25,72885217,2529385,15329828,70062,11445,1,70,113249886,546,23,10,10,23737,30,558,14
389,2,3,1033316,7235,129237,164,28738303,20551,2404,383,51968878,31407185,42637425,38677,555,2,46,1322406017,314,33,13,4,54073,20,706,8
556,1,2,4819075,813,2765,278,63115108,92511,1899,176,82592865,24156501,51508461,54501,9425,1,53,1268943909,321,31,17,18,12848,6,575,6
439,2,2,4742297,5089,305218,26,39055965,68206,2649,444,24106394,68388621,52825181,35935,12112,1,26,235916098,563,44,8,14,59363,43,424,4
924,2,1,3868452,2031,364939,69,54352137,74900,2038,197,17591670,50418615,31252739,75646,2297,1,17,655901741,608,45,21,13,60219,27,561,11
436,1,9,8074037,8514,160355,217,92222414,26296,2439,358,86962345,25318820,19082346,99644,1535,0,69,514860714,445,23,8,13,34873,21,586,7
696,1,4,1312743,9095,101387,961,62447504,90216,1681,469,4379637,71862320,18135462,67050,14931,1,21,1357420676,884,44,5,9,8324,3,642,10
657,1,5,7420105,9733,251116,364,65836854,18066,1552,325,77588188,68432077,235368,17795,6282,2,78,133130868,432,36,15,19,40703,33,314,19
647,2,0,104195,5911,493377,700,5709593,28892,2180,206,56441156,54531289,52998105,93148,11494,1,20,649556463,280,35,7,5,57644,19,180,15
990,1,3,7008443,2653,393985,844,97086315,75577,50,283,71901841,13694769,3206283,40492,1961,2,61,298209800,17,22,18,15,20973,12,577,16
1018,1,1,5276728,3340,148878,946,76744289,74590,2082,271,39547836,67347777,31758789,4167,979,0,64,717015344,970,42,8,10,58804,43,184,3
220,1,0,4101036,7876,483734,305,79362017,77173,2806,292,4415747,23306470,1967487,82942,272,1,50,750898414,826,21,21,17,47707,9,423,7
54,2,0,9727094,1141,265116,123,66311151,76293,2150,73,10556032,64163526,34644977,94739,12775,1,99,1196445507,619,28,14,15,69120,25,261,3
732,1,4,2165251,9041,149328,18,52455768,64771,100,349,33720881,62745301,24894295,51910,5144,1,37,1071645457,832,22,16,12,57905,39,332,19
541,1,9,9866460,8558,366047,256,51466590,27484,1119,72,74430803,73427227,57073061,94784,1688,2,88,493862929,812,35,8,18,14903,42,429,13
732,0,5,7303693,2897,149725,295,45619794,77865,2418,7,41040403,34821605,37239963,9304,15320,1,16,1234890345,932,39,7,18,31981,40,727,1
112,1,7,3214850,9281,103579,927,13635586,99074,2885,312,23788717,21338387,53423634,59289,17979,1,33,678142442,392,46,17,3,8142,44,576,10
426,1,8,7983439,4041,479885,21,59865256,27115,1094,58,96338714,17310128,12457540,4808,16154,1,14,1078589344,559,42,10,6,5807,7,220,6
124,1,8,8874883,2038,39339,879,27992969,26038,2509,385,67167391,46392504,54815487,93991,19626,2,60,657067241,107,48,12,14,49717,47,715,11
323,1,5,8687479,4270,418973,988,70858552,36622,2584,432,52050953,74915537,28305104,74369,4683,1,63,723416509,965,42,14,18,63992,0,450,4
723,0,1,8268541,4683,365520,449,81041740,35886,347,472,43756113,35793111,31664628,31897,15123,1,45,1056367098,985,28,9,10,68176,12,242,2
749,1,2,9546263,494,304543,551,1713189,51284,2522,332,18636031,59911098,11230347,75965,5786,2,72,345993765,791,36,20,3,19662,4,469,7
284,0,9,2949281,7116,306157,549,39639077,9901,964,241,82848360,60576886,13950916,4907,5129,0,86,750728080,459,33,23,13,14922,47,233,6
237,1,9,7356061,1784,490821,47,5369229,56377,1785,176,30546571,5162777,2179206,77214,2845,2,77,580539618,501,36,13,6,39655,21,357,14
806,0,5,1294929,3510,407922,694,38324993,82910,1599,245,63140553,8461714,27980542,68761,8448,2,24,1226969329,441,37,23,12,14859,15,663,10
198,3,9,2504594,3786,431447,586,15296096,49862,1982,95,686423,617,13987222,1014,16693,1,32,691090686,300,41,22,9,21417,8,561,6
450,1,7,1243294,5266,27909,720,65214207,32806,2233,174,79883799,74559884,69265501,72304,16262,1,38,133195451,532,22,8,12,58768,7,434,11
333,3,1,3567675,9190,498970,182,12701198,17659,1328,358,91657588,17164745,49223539,67557,9280,2,20,1156444421,62,42,8,18,56921,30,258,2
153,1,2,7711634,5428,469847,434,72266083,23453,2659,108,4597669,51487037,41190640,51828,12923,2,36,1126344522,991,24,14,11,62760,2,297,13
802,1,8,9285424,6681,188644,106,19998972,30498,2417,132,86337581,1685885,55099556,58884,13084,0,23,735055466,429,20,15,3,34274,29,784,3
551,1,6,2414802,6893,479095,187,38668694,70393,2351,374,65693400,55187597,68854379,74398,17560,1,99,1236744012,928,35,11,12,39921,38,340,6
104,0,4,443031,9643,456983,775,9324634,16312,1375,88,54367111,67666376,28005554,68120,19481,0,78,484056166,727,37,11,8,54170,30,531,6
551,1,5,9479276,9943,157541,85,62954135,1436,101,122,87790669,69132170,54357071,4942,11422,0,86,621936109,297,21,13,16,17509,41,449,9
273,0,2,6444345,4658,132385,835,49811552,27569,1453,8,71372266,66089282,17885027,62681,1724,2,92,243377377,229,35,18,10,57793,13,116,19
175,0,4,2790373,7082,401063,842,98153972,58813,2694,360,18466462,13956071,49598120,99581,2628,2,66,164214530,995,36,6,15,2211,3,761,7
29,0,8,3916643,6869,443438,455,51829708,90485,543,308,89031511,43960587,62295940,7370,17734,1,17,256044511,774,21,19,18,56038,36,161,6
34,1,4,7061183,7607,467918,136,49149802,73229,2958,347,28216869,1675042,56478880,44132,619,1,75,1191582887,257,41,23,9,54537,41,561,4
859,2,8,3287058,7669,141002,857,606599,45986,2412,107,40767598,15489510,56171946,13672,18932,1,1,1180401222,76,26,20,19,21822,25,667,8
134,0,7,5510493,6219,3285,897,76426378,53177,2144,343,89621518,61412006,9617810,52934,13786,2,11,1235402522,699,43,8,5,51225,41,624,4
155,3,8,290998,4534,385781,335,93271802,9305,2031,298,15398989,18266125,62298232,56209,17361,1,2,13580866,309,29,6,13,15765,22,666,3
330,0,5,4855920,5979,35863,606,6897525,32646,1769,183,86872564,43238379,24591874,73905,9729,0,13,692151815,229,34,14,3,40760,9,617,17
576,2,9,1828022,8890,147776,837,89690775,92838,2171,218,8780363,30923456,61503203,8467,3772,2,75,1297960452,737,46,24,6,49340,23,411,2
67,1,7,6367712,1312,411921,756,63531320,76126,1262,283,7098785,46067866,54162856,26935,2533,1,88,1061915504,682,44,21,13,50314,10,727,14
990,1,4,1409854,2962,131627,468,70151522,40430,2521,246,93458706,58413156,1776091,46721,8669,0,27,172249977,486,43,16,3,68822,23,738,4
837,1,7,7997043,2938,21323,601,44971156,68659,2104,320,34233837,61692475,31673676,85401,18278,1,11,910400541,943,24,7,4,13558,7,405,1
228,0,9,181360,3197,333112,570,81909711,4158,2313,90,36015479,38010048,4609546,62230,2040,1,27,1067830619,682,21,19,7,34175,9,439,16
762,1,0,2444026,5296,460138,402,8551162,74236,2373,270,28268250,73306732,12862229,11551,17949,1,64,594937266,894,38,21,12,61727,44,439,14
384,3,6,2515419,7204,53915,539,33734732,76067,246,225,31841342,64412112,69199371,54924,4268,2,35,1121959898,198,32,23,3,39744,5,295,7
63,1,6,5532410,5730,371687,71,3754281,27738,160,230,63360360,39324834,37847860,48652,2839,1,96,1105918037,303,47,17,11,61470,11,180,2
25,3,0,4138286,126,141691,781,51431350,9879,2392,234,20437964,28973406,50582546,42384,16851,0,13,1323679901,113,30,15,13,30950,49,283,7
851,1,5,9679818,5602,203462,23,58479657,5543,764,440,97041951,55765225,36631389,54488,11739,1,99,323230342,311,32,17,9,55879,28,690,4
326,0,2,8333100,1191,259990,623,36756274,47924,1754,409,44021480,31340447,30893511,96953,15058,0,1,221759921,972,35,23,4,61033,29,480,18
933,1,1,6893728,2639,370644,811,30765588,42348,1338,314,32180417,34335070,67173178,48597,19772,1,45,1383252253,963,43,17,13,59404,42,695,11
795,1,7,3584197,1366,452490,484,21178942,84117,57,358,80737798,18420883,61172794,53274,8176,1,25,596163082,762,28,10,13,61124,26,621,19
891,3,3,311955,9211,466389,55,49035818,36679,114,21,25327535,71446786,56884374,7897,6540,2,56,1349557845,525,48,17,11,16149,11,344,7
296,2,3,2127599,6453,414441,985,84008364,79118,2469,371,72936906,50943925,5273346,68005,12412,2,9,295537166,782,36,22,14,31289,21,229,11
807,0,6,4933594,6671,373410,222,51575693,43888,1821,243,7710635,6141556,46253495,93197,2743,1,87,1058508646,557,45,16,6,13045,37,497,4
248,0,0,9953678,6683,288883,631,79563444,30276,1548,158,63379756,73200850,2475891,47604,5642,0,13,248277092,13,35,15,14,13457,43,755,16
1013,3,3,4835451,4539,440924,178,39745937,4799,2839,69,31132615,62861117,58021945,97933,10069,1,58,709975677,506,43,19,5,34660,13,687,1
351,2,7,4382794,8876,128041,799,1191866,90627,490,37,54999607,27987388,30019453,39819,1026,1,3,1285707548,602,21,18,9,67246,13,634,14
281,1,6,7323494,2887,53019,433,93657999,93770,761,22,26385055,35647940,20620580,87363,3592,0,31,241033126,273,43,6,4,41841,16,634,8
402,2,5,6699144,9654,207226,936,92888217,90141,2279,80,3143828,7092920,12687216,9782,987,2,14,557756560,211,35,19,16,59915,29,469,11
843,1,6,4698713,4086,233169,449,44862346,60558,2322,15,63827742,54350227,31615582,30398,15917,1,97,1123700670,281,33,13,12,65665,13,218,12
378,0,3,7867791,2261,7373,792,63751423,36534,1220,366,71373568,21666881,41114701,53532,7238,2,1,549409064,627,23,23,19,6973,44,299,14
20,0,0,3790328,4180,166353,883,24300863,31668,2860,124,91760076,23094676,52100749,25688,2747,1,35,549804101,154,42,24,19,12182,48,504,4
1005,0,0,5289730,2841,20187,491,4499448,4111,2822,184,57938058,22819698,44363880,25644,8330,2,30,43448488,723,23,13,19,21068,33,321,11
908,0,6,4437610,9959,330007,188,50142479,24686,26,411,29774684,64853819,37087838,81539,5650,1,65,764222177,428,25,24,4,43557,48,647,9
784,1,9,3239536,6040,97927,577,39353521,72551,487,57,32094019,279986,10579166,40433,4496,1,5,1286429078,359,23,11,13,5259,14,361,6
422,1,1,2326133,3560,238185,809,30760595,72392,2444,417,8210723,2989283,37056995,20033,16820,1,81,1019479155,809,20,18,9,55279,40,179,10
146,0,2,7948140,4758,346229,960,33717118,16490,995,319,25305422,16672211,38250173,50966,17807,2,46,1391041100,511,39,6,12,5401,33,647,19
513,1,1,5720626,626,117996,419,5960429,35194,251,171,19339962,79612326,19945980,3907,3721,1,45,1255539997,384,28,7,8,11931,13,588,19
844,1,1,6221714,5014,39220,248,25708713,14497,2348,58,41191234,15240547,26865683,36499,17520,2,22,727164208,879,24,22,3,27337,15,277,6
321,1,3,6374825,1375,392647,587,68776060,53516,1364,45,93324471,51508362,6296303,92304,1145,0,49,1279404916,374,29,22,15,39482,24,786,17
675,3,9,5005858,1181,7642,648,43378014,88730,1454,167,82704690,77602360,42422506,80819,9300,1,36,736426437,860,34,15,19,61823,39,382,17
814,1,9,7028722,5708,79971,163,4922207,44104,522,70,68240284,1621122,12857949,73221,13929,0,24,932230716,509,35,11,12,67497,43,576,5
397,1,5,8221252,490,55556,744,87970826,5316,1978,133,29815764,46496292,55448105,8273,6242,2,16,466884214,215,31,14,8,62040,31,737,12
464,0,1,8975708,3729,426976,254,79105028,38130,1638,26,89181057,26783199,66484075,62419,13832,0,72,423529950,616,34,22,18,8386,36,209,17
199,1,9,3415871,5974,300336,475,23450820,70229,593,297,39965957,10505108,6827357,44666,14285,2,14,221568122,292,32,9,9,44554,13,715,10
517,2,9,1877971,3534,397597,805,56335388,29954,1014,72,76944693,12638969,42819436,13478,9097,1,16,158159314,155,44,10,18,31478,37,592,8
572,2,8,7997488,3296,227655,416,3031948,21652,1797,378,70890128,27954417,63288946,95980,15084,0,57,213719301,95,20,20,17,9679,30,217,13
439,3,4,6814612,1940,412774,169,26115838,14178,2776,109,53384964,68532943,63438013,76904,1992,1,22,906707105,249,46,23,11,39302,11,565,4
393,3,4,4963401,5014,292926,316,48525640,51163,2757,398,51981825,2597545,58379388,75553,4122,1,45,275508443,739,27,6,14,25609,47,712,4
813,1,6,2866757,1882,266926,173,24248687,14751,850,94,52795193,13791832,46749701,96215,12290,1,55,486426937,839,41,21,14,24859,25,659,16
922,0,0,9725529,4908,222489,469,72592435,65961,2221,360,32546315,54895750,27338618,8273,17189,1,27,756384204,863,32,17,13,7516,39,632,1
688,1,9,5913318,2987,185784,344,42236567,3044,2324,166,54997252,50044920,34073129,49245,18376,1,34,486439997,277,28,9,5,68540,26,212,16
1023,1,1,6741286,5585,236836,444,26358257,63165,2414,291,67614057,74038777,7306809,90106,19984,2,21,1066765449,664,38,20,14,51091,46,233,6
825,1,2,1577969,3159,488161,17,49849270,11480,1714,19,19238843,52726053,64434165,46400,13541,1,46,1024187880,238,43,19,3,20343,7,483,10
669,3,0,3651387,4530,150534,69,83532892,65439,23,247,73642152,57116462,36884134,98646,4010,1,99,1009203861,626,33,7,15,64305,27,506,11
482,1,6,1711672,681,322174,337,66741503,43874,2292,74,29553299,64275302,49899530,39708,8275,2,36,970320205,888,33,15,12,66418,1,760,15
640,0,1,5905950,5254,199591,627,811713,66775,291,243,83817856,49681826,33121901,32552,3320,0,65,372028231,50,21,20,7,56915,9,428,17
844,2,7,3212883,1073,318555,591,31987409,6566,325,70,83440197,13151437,39170544,51560,18889,1,63,903913291,985,47,8,16,46492,14,311,16
686,1,5,3028631,2387,186278,526,34664163,85311,1816,218,14245175,63891714,47266848,26430,7828,1,78,445579751,828,45,14,9,26969,23,233,11
830,3,0,7232212,2693,97469,687,48131342,53149,2959,55,43389493,68366312,11971304,28575,7885,1,71,806094624,764,31,7,11,30969,41,137,7
